id,original_text,text_final,ulasan_cleaned,decision,Label,confidence,suspicion_score
5193,"ini pemakaian sudah 2 minggu. yang jerawatku on off sekarang sudah mendingan.. semoga cocok, ini aku co ke dua kali. pengiriman aman, makasih","ini pemakaian sudah 2 minggu. yang jerawatku on off sekarang sudah mendingan.. semoga cocok, ini aku co ke dua kali. pengiriman aman, makasih",,Fake,Nan,0.792,3.84
5204,"ini tipe serum yg lengket gitu finishnya, dipake skinprep mantep sih, buat aku baunya kurang enak & pait pas kejilat, tapi aku gatau ini sugesti apa gimana, baru seka...","ini tipe serum yg lengket gitu finishnya, dipake skinprep mantep sih, buat aku baunya kurang enak & pait pas kejilat, tapi aku gatau ini sugesti apa gimana, baru seka...",,Real,Nan,0.8,2.0
5235,"ga ikut war tp iseng cek keranjang ternyata restok akhirnya order tgl 3 agustus cepet bgt hari ini sampenya, akhirnya dapet serum ghoib ini🥳 baru mau coba semoga cocok m...","ga ikut war tp iseng cek keranjang ternyata restok akhirnya order tgl 3 agustus cepet bgt hari ini sampenya, akhirnya dapet serum ghoib ini🥳 baru mau coba semoga cocok m...",,Fake,Nan,0.81,4.2
5247,udah sampe produk nya baru mau coba. semoga cocok co pas live sm dosen skincare dpt harga 80rb🥰 dicek ternyata produk asli dn udh bpom😍,udah sampe produk nya baru mau coba. semoga cocok co pas live sm dosen skincare dpt harga 80rb🥰 dicek ternyata produk asli dn udh bpom😍,,Fake,Nan,0.796,3.92
5248,"sudah sampai, packing aman, barang ori. belum dicoba, baru mau","sudah sampai, packing aman, barang ori. belum dicoba, baru mau",,Fake,Nan,0.826,4.52
5252,first time ikut war serum ini dan dapet. belum dicoba si tapi pengiriman cepet. bismillah semoga cocok dan ngga bikin purging,first time ikut war serum ini dan dapet. belum dicoba si tapi pengiriman cepet. bismillah semoga cocok dan ngga bikin purging,,Fake,Nan,0.798,3.96
5253,"akhirnya dapet juga setelah ngewar, baru pertama kali beli. penasaran sih, semoga cocok. makasih ya","akhirnya dapet juga setelah ngewar, baru pertama kali beli. penasaran sih, semoga cocok. makasih ya",,Fake,Nan,0.798,3.96
5263,baru 2 hri pemakaian nyaman dikulit semoga cocok dikulit aku dan bsa buat wajah sehat live kmren aku langsung co 4 bisa hilangi flek,baru 2 hri pemakaian nyaman dikulit semoga cocok dikulit aku dan bsa buat wajah sehat live kmren aku langsung co 4 bisa hilangi flek,,Fake,Nan,0.796,3.91
5271,"baru pertama nyobain dan semoga cocok,tapi pengiriman nya cepet dan di packing dengan sangat rapi","baru pertama nyobain dan semoga cocok,tapi pengiriman nya cepet dan di packing dengan sangat rapi",,Fake,Nan,0.808,4.16
5272,"alhamdulillah, setelah sekian purnama war wer world di tik tok, akhirnya dapat juga ini produk, sekaligus 2 botol, semoga cocok di aku dan hasilnya mantul😇, btw packagin...","alhamdulillah, setelah sekian purnama war wer world di tik tok, akhirnya dapat juga ini produk, sekaligus 2 botol, semoga cocok di aku dan hasilnya mantul😇, btw packagin...",,Fake,Nan,0.809,4.17
5273,"baru pertama beli dan dapet war biasanya susah dapetnya, semoga cocok di wajah aku","baru pertama beli dan dapet war biasanya susah dapetnya, semoga cocok di wajah aku",,Fake,Nan,0.782,3.65
5274,"barang sudah sampai, baru pertama beli semoga cocok. makasih","barang sudah sampai, baru pertama beli semoga cocok. makasih",,Fake,Nan,0.795,3.89
5281,packing bagus rapi dan aman baru pertama pakai semoga cocok,packing bagus rapi dan aman baru pertama pakai semoga cocok,,Fake,Nan,0.816,4.32
5284,"yeeey...dpt 2pcs itu jg co 2 x,susah bener dptnya,dahlah semoga cocok muka tmbh sehat...thanks dosenskincare","yeeey...dpt 2pcs itu jg co 2 x,susah bener dptnya,dahlah semoga cocok muka tmbh sehat...thanks dosenskincare",,Fake,Nan,0.806,4.13
5286,ga pake bubble warp tapi ga ppa ☺ baru nyoba semoga cocok ya,ga pake bubble warp tapi ga ppa ☺ baru nyoba semoga cocok ya,,Fake,Nan,0.818,4.35
5290,belum nyoba pake serumnya tapi akhirnya dapet juga warnya. semoga cocok skin type: combination,belum nyoba pake serumnya tapi akhirnya dapet juga warnya. semoga cocok skin type: combination,,Fake,Nan,0.798,3.95
5292,hasil war dapet serum ini katanya si bagus untik pih pie semoga cocok jenis kulit: kombinasi to oily cocok,hasil war dapet serum ini katanya si bagus untik pih pie semoga cocok jenis kulit: kombinasi to oily cocok,,Fake,Nan,0.789,3.79
5306,"alhamdulillah dapat nih serum goib 😂, langsung co 2.. tekstur nya pas dipakai thick banget sejauh ini nggak ada efek samping sih semoga cocok di aku","alhamdulillah dapat nih serum goib 😂, langsung co 2.. tekstur nya pas dipakai thick banget sejauh ini nggak ada efek samping sih semoga cocok di aku",,Fake,Nan,0.801,4.01
5310,akhirnya dapat juga setelah sering ketinggalan live nya. semoga cocok dan ngaruh dikulitku. tiap pake ini kulitnya jjadi lembab. good.,akhirnya dapat juga setelah sering ketinggalan live nya. semoga cocok dan ngaruh dikulitku. tiap pake ini kulitnya jjadi lembab. good.,,Fake,Nan,0.779,3.58
5315,nyobain serum ghaib yang tiba2 habis aja penjualannya😍😍semoga cocok bikin muka cerah glowing pastinya..makasih seller sukses selalu,nyobain serum ghaib yang tiba2 habis aja penjualannya😍😍semoga cocok bikin muka cerah glowing pastinya..makasih seller sukses selalu,,Fake,Nan,0.805,4.1
5317,"baru pertama kali ikut ngewar, gilak bener2 menguji kesabaran. semoga cocok di aku. aku ada co 3x tapi paketnya ga bersamaan sampai, tapi its ok lah","baru pertama kali ikut ngewar, gilak bener2 menguji kesabaran. semoga cocok di aku. aku ada co 3x tapi paketnya ga bersamaan sampai, tapi its ok lah",,Fake,Nan,0.803,4.07
5325,"akhir nya setelah sekian lama baru dpt, semoga cocok..makasih pak dos sukses selalu,makasi kurir yg baik","akhir nya setelah sekian lama baru dpt, semoga cocok..makasih pak dos sukses selalu,makasi kurir yg baik",,Fake,Nan,0.806,4.11
5326,"mantap, barang sesuai pesanan dan lemgkap saya beli 10 pcs mweheheh, barusan pertama kali ikut war kemaren tgl 28 feb, karena barang ghoib, utk hasil belum dicoba y guys...","mantap, barang sesuai pesanan dan lemgkap saya beli 10 pcs mweheheh, barusan pertama kali ikut war kemaren tgl 28 feb, karena barang ghoib, utk hasil belum dicoba y guys...",,Fake,Nan,0.812,4.24
5330,"baru pertama kali coba karna sliweran mulu di tiktok, semoga cocok deh, udh lama pengen coba cuma baru kesampaian sekrang","baru pertama kali coba karna sliweran mulu di tiktok, semoga cocok deh, udh lama pengen coba cuma baru kesampaian sekrang",,Fake,Nan,0.827,4.53
5332,gong bgt sih serumnya . aku combi sma moist somethinc yg calm down mantep bgt hasilnya di akuu . bekas jerawat item lumayan berkurang . ini pemakaian botol keduaaa. terim...,gong bgt sih serumnya . aku combi sma moist somethinc yg calm down mantep bgt hasilnya di akuu . bekas jerawat item lumayan berkurang . ini pemakaian botol keduaaa. terim...,,Real,Nan,0.8,2.0
5336,semoga cocok sama produk best ini,semoga cocok sama produk best ini,,Fake,Nan,0.802,4.03
5343,"semoga cocok deh ama serum ghoib ini, war cuma dpt 1 doang tapi gapapa sih coba dulu katanya sih bagus banget untuk mencerahkan kulit","semoga cocok deh ama serum ghoib ini, war cuma dpt 1 doang tapi gapapa sih coba dulu katanya sih bagus banget untuk mencerahkan kulit",,Fake,Nan,0.792,3.84
5347,hasil nge war . baru mau coba semoga cocok.,hasil nge war . baru mau coba semoga cocok.,,Fake,Nan,0.815,4.29
5352,"saran aku: jangan lupa bikin versi night cream yang alpha arbutin 5% karena banyak yg mau ini sebelum pakai aboveboard tpi udh pke pke moisturizer phantenol, aku numpang...","saran aku: jangan lupa bikin versi night cream yang alpha arbutin 5% karena banyak yg mau ini sebelum pakai aboveboard tpi udh pke pke moisturizer phantenol, aku numpang...",,Fake,Nan,0.808,4.16
5353,"baru pertama kali pake serum ini, semoga cocok. pekingnya rapi dan tidak ada kerusakan","baru pertama kali pake serum ini, semoga cocok. pekingnya rapi dan tidak ada kerusakan",,Fake,Nan,0.808,4.16
5357,"sekarang baru bener2 bisa kasih bintang 5. wajah dg banyak flek berkurang. pdhl tau ga pak dosen, 2 bulan lalu wajah saya banyak bgt timbul flek. saya tuh rajin pake ski...","sekarang baru bener2 bisa kasih bintang 5. wajah dg banyak flek berkurang. pdhl tau ga pak dosen, 2 bulan lalu wajah saya banyak bgt timbul flek. saya tuh rajin pake ski...",,Real,Nan,0.8,2.0
5359,sudah sampe cukup cepat. makasih seler semoga cocok. ke depan mau update ulasannya buat before after pake aboveboard. ini titip yg before dulu bulan depan after ny,sudah sampe cukup cepat. makasih seler semoga cocok. ke depan mau update ulasannya buat before after pake aboveboard. ini titip yg before dulu bulan depan after ny,,Fake,Nan,0.796,3.93
5360,"alhamdulillah paket sdh sampai packing ok, pesanan sesuai dg yg ada di etalase, exp msh lama, serum mudah meresap ga lengket, bismillah semoga cocok di kulit wajah sy dan...","alhamdulillah paket sdh sampai packing ok, pesanan sesuai dg yg ada di etalase, exp msh lama, serum mudah meresap ga lengket, bismillah semoga cocok di kulit wajah sy dan...",,Fake,Nan,0.805,4.1
5366,"paketnya aman ya, krn yg buka langsung ini mamaku jadinya aku fotoin produknya ya. aman sentosa semua, thanks sudah dibantu yaa. semoga cocok sama produknya 😉👌","paketnya aman ya, krn yg buka langsung ini mamaku jadinya aku fotoin produknya ya. aman sentosa semua, thanks sudah dibantu yaa. semoga cocok sama produknya 😉👌",,Fake,Nan,0.789,3.78
5368,"iseng buka tiktok aboveboard eh stock nya masih ada, langsung cuss check out dechh. semoga cocok","iseng buka tiktok aboveboard eh stock nya masih ada, langsung cuss check out dechh. semoga cocok",,Fake,Nan,0.801,4.03
5389,"packing nya bagus ,untuk hasil blom dipakai,semoga cocok,terimakasih","packing nya bagus ,untuk hasil blom dipakai,semoga cocok,terimakasih",,Fake,Nan,0.806,4.13
5391,sumpah makasih banyak seller. barang dikirim dengan cepat dan baik. suka banget deh. semoga ga mengecewakan ya.,sumpah makasih banyak seller. barang dikirim dengan cepat dan baik. suka banget deh. semoga ga mengecewakan ya.,,Real,Nan,0.8,2.0
5392,"manfaat produk: untuk mencerahkan&menghilngkn bekas jerawat jenis kulit: berminyak baru pertama kali coba ,semoga cocok..","manfaat produk: untuk mencerahkan&menghilngkn bekas jerawat jenis kulit: berminyak baru pertama kali coba ,semoga cocok..",,Fake,Nan,0.813,4.26
5397,"lihat dr rekomen org² bagus semua. pertama coba, semoga cocok dikulit aku yg kering sensitif, kusam dan flek ini. cepat sampainya.","lihat dr rekomen org² bagus semua. pertama coba, semoga cocok dikulit aku yg kering sensitif, kusam dan flek ini. cepat sampainya.",,Fake,Nan,0.811,4.21
5398,"real pick banget mantap, semoga cocok di kulit aku👍👍🥰 pengemasan rapi pake buble warp dan kardus mantul👍👍","real pick banget mantap, semoga cocok di kulit aku👍👍🥰 pengemasan rapi pake buble warp dan kardus mantul👍👍",,Fake,Nan,0.804,4.08
5399,"sesuai, baguss, pesanan cepat sampe, semoga cocok🥰😍 jenis kulit: all skin types","sesuai, baguss, pesanan cepat sampe, semoga cocok🥰😍 jenis kulit: all skin types",,Fake,Nan,0.813,4.25
5403,"utk pemakaian pertama cukup ada hasilnya sedikit enak nyaman gak ada efek apa², semoga cocok serumnya","utk pemakaian pertama cukup ada hasilnya sedikit enak nyaman gak ada efek apa², semoga cocok serumnya",,Fake,Nan,0.812,4.24
5404,"belum di coba, hehe. tapi bubble wrap nya kurang tembel menurutku😞 mengantisipasi takutnya ada kerusakan barang kalau bubble wrap nya tipis, tapi overall udah ok kok! he...","belum di coba, hehe. tapi bubble wrap nya kurang tembel menurutku😞 mengantisipasi takutnya ada kerusakan barang kalau bubble wrap nya tipis, tapi overall udah ok kok! he...",,Real,Nan,0.8,2.0
5409,"sampai sesuai tujuan dan amann :3 pengirimannya lumayan cepatt. aku juga udah pakai kemarin malam, semoga cocok yaah !","sampai sesuai tujuan dan amann :3 pengirimannya lumayan cepatt. aku juga udah pakai kemarin malam, semoga cocok yaah !",,Fake,Nan,0.799,3.98
5410,"semoga cocok di aku, dan manfaat produkny bekerja dg baik di wajah aku","semoga cocok di aku, dan manfaat produkny bekerja dg baik di wajah aku",,Fake,Nan,0.806,4.12
5412,alhamdulilah bagus produk serum nya ringan cpt meresap. double wrap packing aman. semoga cocok😍,alhamdulilah bagus produk serum nya ringan cpt meresap. double wrap packing aman. semoga cocok😍,,Fake,Nan,0.809,4.18
5414,"bahan: cair manfaat produk: mencerahkan dan melembabkan jenis kulit: kombinasi semoga cocok dan hasil pemakaian nya sesuai klaim serum nya terimakasih, sehat selalu 🙏🏻","bahan: cair manfaat produk: mencerahkan dan melembabkan jenis kulit: kombinasi semoga cocok dan hasil pemakaian nya sesuai klaim serum nya terimakasih, sehat selalu 🙏🏻",,Fake,Nan,0.807,4.14
5416,bahan: lembut manfaat produk: mencerahkan kulit meratakan warna kulit jenis kulit: allahu skin types beru pertama kali nyoba semoga cocok dan langsung ada hasil seperti r...,bahan: lembut manfaat produk: mencerahkan kulit meratakan warna kulit jenis kulit: allahu skin types beru pertama kali nyoba semoga cocok dan langsung ada hasil seperti r...,,Fake,Nan,0.805,4.1
5425,"barang sesuai pesanan, semoga cocok di ak jenis kulit: berminyak dan berjerawat manfaat produk: menghilangkan bks jerawat bahan: -","barang sesuai pesanan, semoga cocok di ak jenis kulit: berminyak dan berjerawat manfaat produk: menghilangkan bks jerawat bahan: -",,Fake,Nan,0.81,4.2
5428,"alhamdulillah paketnya aman, pengirimannya cepet banget😍👍 pertama kali mau coba serum glow bomb ini, semoga cocok di aq dgn tipkul yg oily😬","alhamdulillah paketnya aman, pengirimannya cepet banget😍👍 pertama kali mau coba serum glow bomb ini, semoga cocok di aq dgn tipkul yg oily😬",,Fake,Nan,0.799,3.97
5430,"barang aman sampai tangan, harga dpt 54rb ,semoga cocok belum dicoba","barang aman sampai tangan, harga dpt 54rb ,semoga cocok belum dicoba",,Fake,Nan,0.81,4.2
5431,"datang dengan aman packaging nya juga amann, belum nyoba si tapi semoga cocok yaa 🫶🏻","datang dengan aman packaging nya juga amann, belum nyoba si tapi semoga cocok yaa 🫶🏻",,Fake,Nan,0.806,4.11
5432,baru pertama kali nyoba serum ini dan bismillah semoga cocok dan bekas jerawat aku memudar,baru pertama kali nyoba serum ini dan bismillah semoga cocok dan bekas jerawat aku memudar,,Fake,Nan,0.8,4.0
5435,semoga cocok. pemakaian pertama,semoga cocok. pemakaian pertama,,Fake,Nan,0.831,4.61
5436,makasih kak serumnya sudah sampai baru pertama kali mau coba semoga cocok aamiinn,makasih kak serumnya sudah sampai baru pertama kali mau coba semoga cocok aamiinn,,Fake,Nan,0.805,4.09
5439,"alhamdulillah sudah sampaii belum cobaa sii mudah""an cocok adminnya juga ramah banget kita bisa konsultasi masalah kulit duluu❤❤❤","alhamdulillah sudah sampaii belum cobaa sii mudah""an cocok adminnya juga ramah banget kita bisa konsultasi masalah kulit duluu❤❤❤",,Fake,Nan,0.814,4.29
5446,"barang udah sampai, ini baru pertama beli sih belum tau hasilnya ke apa semoga cocok di kulit wajah aku dan glowing","barang udah sampai, ini baru pertama beli sih belum tau hasilnya ke apa semoga cocok di kulit wajah aku dan glowing",,Fake,Nan,0.792,3.84
5447,pertama kali beli.. semoga cocok bisa memudarkan melasmaq,pertama kali beli.. semoga cocok bisa memudarkan melasmaq,,Fake,Nan,0.797,3.94
5448,"belum nyoba, tapi semoga cocok dan baguss","belum nyoba, tapi semoga cocok dan baguss",,Fake,Nan,0.816,4.32
5451,paket udah dateng paket juga aman semoga cocok ya di kulit wajah aku,paket udah dateng paket juga aman semoga cocok ya di kulit wajah aku,,Fake,Nan,0.799,3.97
5455,"sampai sesuai dengan pesanan, semoga cocok dipakai yaa😻😻","sampai sesuai dengan pesanan, semoga cocok dipakai yaa😻😻",,Fake,Nan,0.813,4.26
5460,"agak mengecewakan sih wadah paketnya penyok dan cuma dilapisi bubble wrap, trus agak cacat dikit di wadah serumnya sama botolnya kayak ada tumpahan tinta or something ngg...","agak mengecewakan sih wadah paketnya penyok dan cuma dilapisi bubble wrap, trus agak cacat dikit di wadah serumnya sama botolnya kayak ada tumpahan tinta or something ngg...",,Real,Nan,0.8,2.0
5464,"cepet pengantaran nya,tp packaging nya lumayan benyok dikit, gapapa maybe kena tumpukan paket lain, dalemnya aman,semoga cocok dikulit aku, first time coba juga nanti kal...","cepet pengantaran nya,tp packaging nya lumayan benyok dikit, gapapa maybe kena tumpukan paket lain, dalemnya aman,semoga cocok dikulit aku, first time coba juga nanti kal...",,Fake,Nan,0.808,4.17
5466,"barang ori,baru pertama kali pakai semoga cocok","barang ori,baru pertama kali pakai semoga cocok",,Fake,Nan,0.791,3.81
5470,"produk original walopun pengiriman agak lama, but its okeyy sangat worth to tryy 😍","produk original walopun pengiriman agak lama, but its okeyy sangat worth to tryy 😍",,Fake,Nan,0.754,3.07
5473,semoga cocok di aku nanti aku updated klo ada perubahan,semoga cocok di aku nanti aku updated klo ada perubahan,,Fake,Nan,0.814,4.28
5478,"baru pertama kali beli,bismillah semoga cocok","baru pertama kali beli,bismillah semoga cocok",,Fake,Nan,0.788,3.76
5482,baru make sih semoga cocok di aku,baru make sih semoga cocok di aku,,Fake,Nan,0.802,4.03
5483,"barang sampai sesuai pesanan, pengemasan aman dan rapi, baru pertama kali coba semoga cocok.. thanks ka..","barang sampai sesuai pesanan, pengemasan aman dan rapi, baru pertama kali coba semoga cocok.. thanks ka..",,Fake,Nan,0.809,4.19
5484,baru pertama coba. semoga cocok untuk kulit yang sensitif dan banyak bekas jerawat,baru pertama coba. semoga cocok untuk kulit yang sensitif dan banyak bekas jerawat,,Fake,Nan,0.81,4.19
5486,"semoga cocok dimuka aku, yang susah putih dan banyak bekas jerawatnya","semoga cocok dimuka aku, yang susah putih dan banyak bekas jerawatnya",,Fake,Nan,0.805,4.09
5500,"pengiriman cepet bgt, semoga cocok di akuu yang banya pie & pih juga susah cerah iniii. dapet panduan juga yang bener’ lengkap mulai daripenjelasan ingresients dan juga s...","pengiriman cepet bgt, semoga cocok di akuu yang banya pie & pih juga susah cerah iniii. dapet panduan juga yang bener’ lengkap mulai daripenjelasan ingresients dan juga s...",,Fake,Nan,0.814,4.28
5502,"barang ori,semoga cocok next bisa order lagii🤗🤗❤️❤️","barang ori,semoga cocok next bisa order lagii🤗🤗❤️❤️",,Fake,Nan,0.79,3.79
5507,"manfaat produk: mencerahkan kulit bagus, barang nya sesuai, cuma agak lama pengiriman nya, pkoknya bgus bgt 😻😻, n semoga cocok","manfaat produk: mencerahkan kulit bagus, barang nya sesuai, cuma agak lama pengiriman nya, pkoknya bgus bgt 😻😻, n semoga cocok",,Fake,Nan,0.813,4.25
5508,paketnya dateng cepet. baru pertama kali pemakaian semoga cocok,paketnya dateng cepet. baru pertama kali pemakaian semoga cocok,,Fake,Nan,0.799,3.99
5510,"belum dicoba,karna masih jerawatan lumayan banyak manfaat produk: memperbaiki skin barier,mencerahkan bekas jerawat pih dan pie karna belum boleh pake serum ini,aku pesen...","belum dicoba,karna masih jerawatan lumayan banyak manfaat produk: memperbaiki skin barier,mencerahkan bekas jerawat pih dan pie karna belum boleh pake serum ini,aku pesen...",,Fake,Nan,0.816,4.33
5517,"cairanya putih agak butek, baru tau ada serum yang ada 11 ha dengan harga terjangkau","cairanya putih agak butek, baru tau ada serum yang ada 11 ha dengan harga terjangkau",,Fake,Nan,0.758,3.15
5520,"packing rapi dan bagus,,semoga cocok si aku","packing rapi dan bagus,,semoga cocok si aku",,Fake,Nan,0.813,4.25
5523,"blm pernah nyoba sih ini baru mau nyoba, semoga cocok bahan: tekstur lembut","blm pernah nyoba sih ini baru mau nyoba, semoga cocok bahan: tekstur lembut",,Fake,Nan,0.813,4.26
5529,semoga cocok dan barangnya juga asli beli di glow bomb official,semoga cocok dan barangnya juga asli beli di glow bomb official,,Fake,Nan,0.779,3.58
5548,bahan: sesuai jenis kulit: semoga cocok baru mau coba,bahan: sesuai jenis kulit: semoga cocok baru mau coba,,Fake,Nan,0.812,4.25
5554,bismillah semoga cocok 1 bulan ntar aku kembali lagi gimana reaksinya kulit wajahku setalah pake ini🙃,bismillah semoga cocok 1 bulan ntar aku kembali lagi gimana reaksinya kulit wajahku setalah pake ini🙃,,Fake,Nan,0.798,3.95
5557,keracunan tiktok si ini semoga cocok dan ngaruh d muka aku udh 2 kali pemakaian lembab bngt tpi kaya blm kelihatan prosesnya,keracunan tiktok si ini semoga cocok dan ngaruh d muka aku udh 2 kali pemakaian lembab bngt tpi kaya blm kelihatan prosesnya,,Fake,Nan,0.809,4.17
5564,"tekturnya cair, cepat meresap, baru dipakai 2x semoga cocok bisa membantu mengurangi bekas jerawat dll,","tekturnya cair, cepat meresap, baru dipakai 2x semoga cocok bisa membantu mengurangi bekas jerawat dll,",,Fake,Nan,0.814,4.27
5577,"alhamdulillah sesuai pesanan.... baru mau nyoba,,, semoga cocok d aku 😊","alhamdulillah sesuai pesanan.... baru mau nyoba,,, semoga cocok d aku 😊",,Fake,Nan,0.804,4.08
5580,produk ori dan dapet harga murah semoga cocok,produk ori dan dapet harga murah semoga cocok,,Fake,Nan,0.804,4.08
5581,"gampang menyerap, ori, mayan melembabkan, semoga cocok 😁","gampang menyerap, ori, mayan melembabkan, semoga cocok 😁",,Fake,Nan,0.817,4.35
5582,"alhamdulillah serumnya udah datang,barang dijamin ori krn beli di official storenya.semoga cocok di aku,bisa ngilangin noda2 diwajah & bikin cerah wajahku","alhamdulillah serumnya udah datang,barang dijamin ori krn beli di official storenya.semoga cocok di aku,bisa ngilangin noda2 diwajah & bikin cerah wajahku",,Fake,Nan,0.781,3.61
5588,"produk lengkap, packing baik, pengiriman cepat, aman tidak ada yang kurang","produk lengkap, packing baik, pengiriman cepat, aman tidak ada yang kurang",,Real,Nan,0.8,2.0
5591,"amaan, cepett juga baru mau nyobaa semoga cocok","amaan, cepett juga baru mau nyobaa semoga cocok",,Fake,Nan,0.808,4.16
5596,"sampainya cepet, baru pertama beli semoga cocok. tekstur serumnya cair dan mudah meresap dikulit jenis kulit: kering dan sensitif","sampainya cepet, baru pertama beli semoga cocok. tekstur serumnya cair dan mudah meresap dikulit jenis kulit: kering dan sensitif",,Fake,Nan,0.807,4.13
5597,bahan: bagus manfaat produk: bagus jenis kulit: bagus semoga cocok biar glowing,bahan: bagus manfaat produk: bagus jenis kulit: bagus semoga cocok biar glowing,,Fake,Nan,0.805,4.1
5599,"semoga cocok,, soalnya ini pemakaian pertama kali 😊","semoga cocok,, soalnya ini pemakaian pertama kali 😊",,Fake,Nan,0.794,3.88
5600,udh sampai semoga cocok dan nggak ngecewain🥺🫶🏻,udh sampai semoga cocok dan nggak ngecewain🥺🫶🏻,,Fake,Nan,0.809,4.18
5601,pertama kali nyoba pake serum glow bomb semoga cocok🥰,pertama kali nyoba pake serum glow bomb semoga cocok🥰,,Fake,Nan,0.805,4.09
5613,"semoga cocok plis, kulit ku sensitif bgt jenis kulit: sensitif parah","semoga cocok plis, kulit ku sensitif bgt jenis kulit: sensitif parah",,Fake,Nan,0.799,3.98
5614,alhamdulillah paket sudah sampai. semoga cocok yak diwajahnya akuhh,alhamdulillah paket sudah sampai. semoga cocok yak diwajahnya akuhh,,Fake,Nan,0.793,3.85
5619,teksturnya aga cair tapi semoga cocok yaa,teksturnya aga cair tapi semoga cocok yaa,,Fake,Nan,0.809,4.18
5625,"bagus banget semoga cocok, dan sesuai sama kulit aku yang sedikit sensitif","bagus banget semoga cocok, dan sesuai sama kulit aku yang sedikit sensitif",,Fake,Nan,0.811,4.21
5628,bagus tidak ada pecah semoga cocok,bagus tidak ada pecah semoga cocok,,Fake,Nan,0.822,4.44
5637,"blm dipake sih overall packing nya aman , barangnya lucu pngiriman std makasi","blm dipake sih overall packing nya aman , barangnya lucu pngiriman std makasi",,Fake,Nan,0.811,4.22
5641,"barang sampai dengan selamat,tidak ada kerusakan sedikit pun semoga cocok,baru pertamakali coba😊","barang sampai dengan selamat,tidak ada kerusakan sedikit pun semoga cocok,baru pertamakali coba😊",,Fake,Nan,0.806,4.11
5643,"paket nya sudah sampai pengiriman nya cepat dan sesuai pesanan, pertama kali nyoba serum nya semoga cocok terimakasih💗","paket nya sudah sampai pengiriman nya cepat dan sesuai pesanan, pertama kali nyoba serum nya semoga cocok terimakasih💗",,Fake,Nan,0.804,4.08
5650,"bahan: cair manfaat produk: memutihkan wajah pesanan diterima dengan baik, semoga cocok. bakal repeat order kalo cocok👍🏻","bahan: cair manfaat produk: memutihkan wajah pesanan diterima dengan baik, semoga cocok. bakal repeat order kalo cocok👍🏻",,Fake,Nan,0.8,4.0
5660,"pengiriman nya sangat cepet gk nunggu lama” ya gaes,semoga cocok kaya orang” biar gk gonta ganti terus serum nya makasih seller","pengiriman nya sangat cepet gk nunggu lama” ya gaes,semoga cocok kaya orang” biar gk gonta ganti terus serum nya makasih seller",,Fake,Nan,0.803,4.05
5664,"semoga cocok deh buat bekas jerawat ini, bukan nya purging malah makin ancur","semoga cocok deh buat bekas jerawat ini, bukan nya purging malah makin ancur",,Fake,Nan,0.813,4.25
5666,produk asli. baru mau coba semoga cocok di kulit aku,produk asli. baru mau coba semoga cocok di kulit aku,,Fake,Nan,0.801,4.01
5669,"alhamdulillah asli, baru pertama kali ini mau nyoba semoga cocok aamiin kalo cocok beli lagi dah insyaallah","alhamdulillah asli, baru pertama kali ini mau nyoba semoga cocok aamiin kalo cocok beli lagi dah insyaallah",,Fake,Nan,0.774,3.48
5670,"pengemasan baik, produk sampai dengan aman dan sesuai pesanan, semoga cocok dikulit aq, terima kasih kk 🙏🏻","pengemasan baik, produk sampai dengan aman dan sesuai pesanan, semoga cocok dikulit aq, terima kasih kk 🙏🏻",,Fake,Nan,0.81,4.2
5673,"inii lucu banget plis detail juga, aku belum coba si semoga aja cocok hihie","inii lucu banget plis detail juga, aku belum coba si semoga aja cocok hihie",,Fake,Nan,0.804,4.08
5679,"jenis kulit: kombinasi akhirnya serum nya dateng, semoga cocok di aku🥰🥰","jenis kulit: kombinasi akhirnya serum nya dateng, semoga cocok di aku🥰🥰",,Fake,Nan,0.81,4.2
5690,semoga cocok dikulit aq yg bnyk bekas jerawat iniii 😌,semoga cocok dikulit aq yg bnyk bekas jerawat iniii 😌,,Fake,Nan,0.802,4.05
5697,"bagus banget, packing nya aman juga....semoga cocok dengan kulitku☺️🙏🏻","bagus banget, packing nya aman juga....semoga cocok dengan kulitku☺️🙏🏻",,Fake,Nan,0.808,4.17
5714,paket bru sampai semoga cocok di aku,paket bru sampai semoga cocok di aku,,Fake,Nan,0.806,4.12
5726,baru datang semoga cocok bisa mencerahkan wajah q yg susah cerah ini,baru datang semoga cocok bisa mencerahkan wajah q yg susah cerah ini,,Fake,Nan,0.799,3.98
5730,"barang sesuai tida ada lecet, semoga cocok di muka saya yaaa 👌🏻👌🏻","barang sesuai tida ada lecet, semoga cocok di muka saya yaaa 👌🏻👌🏻",,Fake,Nan,0.805,4.1
5732,semoga cocok yahh unboxing vidio udhaa ada,semoga cocok yahh unboxing vidio udhaa ada,,Fake,Nan,0.832,4.65
5733,"akhirnya aq mencoba nya,setelah sekian lama hanya melihat review. semoga cocok. dpt hrga murah jg 49rb.","akhirnya aq mencoba nya,setelah sekian lama hanya melihat review. semoga cocok. dpt hrga murah jg 49rb.",,Fake,Nan,0.79,3.8
5735,"paket sudah sampai, dan belum dicoba barang aman gak ada yang rusak. semoga cocok","paket sudah sampai, dan belum dicoba barang aman gak ada yang rusak. semoga cocok",,Fake,Nan,0.805,4.09
5737,pengiriman super cepat. pengemasan baik. semoga cocok dikulitku,pengiriman super cepat. pengemasan baik. semoga cocok dikulitku,,Fake,Nan,0.807,4.13
