id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
4669,"bener bener bagus kualitas soundnya, bass nya mantep bangeg, suaranya gak cempreng, dan anc nya juga berfungsi, keren pokonya.",5,0,"bener bener bagus kualitas soundnya, bass nya mantep bangeg, suaranya gak cempreng, dan anc nya juga...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
4670,"harga segini oke banget sih. sejauh ini gaada signal drop atau apapun. suara jernih, mic juga aman.",5,1,"harga segini oke banget sih. sejauh ini gaada signal drop atau apapun. suara jernih, mic juga aman.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
4671,"mantap ngebass semua fungsi dengan normal, biar bintang berbicara",5,0,"mantap ngebass semua fungsi dengan normal, biar bintang berbicara",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4672,"terimakasih, untuk pengiriman sangat cepat 👍🏻. kalau bicara tentang klaim ini mirip dengan yang asli big no, soalnya saya punya keduanya, beli ini hanya untuk test aja...",4,5,"terimakasih, untuk pengiriman sangat cepat 👍🏻. kalau bicara tentang klaim ini mirip dengan yang asli...",Fake,0.802,4.03,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.677
4673,"nice, akan repeat order kedepannya😚 headset pods nya bagus berfungsi dengan baik",5,1,"nice, akan repeat order kedepannya😚 headset pods nya bagus berfungsi dengan baik",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
4674,pengiriman cepat. fast respon. noise cancelling bekerja dengan sangat baik apalgi utk nonton.,5,0,pengiriman cepat. fast respon. noise cancelling bekerja dengan sangat baik apalgi utk nonton.,Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
4675,"barang sesuai deskripsi,recommended seller",5,0,"barang sesuai deskripsi,recommended seller",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4676,real sesuai dengan deskripsi dan kondisi,5,1,real sesuai dengan deskripsi dan kondisi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
4677,semua fitur berfungsi dengan baik,5,0,semua fitur berfungsi dengan baik,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
4678,biar review yang menjawab saja ya kak. yg pastinya mic berfungsi juga,5,0,biar review yang menjawab saja ya kak. yg pastinya mic berfungsi juga,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
4679,"bukan kaleng2, harga murah tapi semua fitur bisa berguna dengan sempurna",5,0,"bukan kaleng2, harga murah tapi semua fitur bisa berguna dengan sempurna",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
4680,airpods sudah diterima. kondisi sangat bagus seperti jutaan punya,5,0,airpods sudah diterima. kondisi sangat bagus seperti jutaan punya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4681,"mantap barang sudah datang sesuai pesanan, good quality dan harga terjangkau, terimakasih🙏",5,0,"mantap barang sudah datang sesuai pesanan, good quality dan harga terjangkau, terimakasih🙏",Fake,0.762,3.24,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.414
4682,packing rapi tebal aman joss kwalitasnya ini bagus banget keren suka ☺☺,5,0,packing rapi tebal aman joss kwalitasnya ini bagus banget keren suka ☺☺,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
4683,pertama kali beli di online..hasil nya memuaskan. terima kasih tokopedia,5,0,pertama kali beli di online..hasil nya memuaskan. terima kasih tokopedia,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4684,pembelian ke-2. mantab. smoga awet. jgn ragu buat yg mau beli. kualitas ud oke.,5,0,pembelian ke-2. mantab. smoga awet. jgn ragu buat yg mau beli. kualitas ud oke.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
4685,"kecewa, carger yang di kasih rusak ga bisa di pake, aku charge pake carger ori ip jg stuck isi dayanya. di tanyain ke penjual tapi slowres. kenapa di charge ga penuh2 seb...",1,7,"kecewa, carger yang di kasih rusak ga bisa di pake, aku charge pake carger ori ip jg stuck isi dayan...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 32}",0.0
4686,suara jernih dan kencang,5,1,suara jernih dan kencang,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4687,fitur peredam workit dengan harga segini,5,0,fitur peredam workit dengan harga segini,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
4688,selamat sore. makasih min barang uda saya terima dengan kondisi baik. berfungsi baik. saya beli charger dan headset semua bagus2 dan berfungsi. langganan ya. thanks,5,0,selamat sore. makasih min barang uda saya terima dengan kondisi baik. berfungsi baik. saya beli char...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
4689,"packingannya aman, berfungsi dengan baik mirip ori",5,0,"packingannya aman, berfungsi dengan baik mirip ori",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4690,untuk pertama kali belanja disini. pelyanan sangat bagus. seller ramah fast respon. paling penting lagi barang nya bagus berfungsi dengan baik dan ori. pemakaian normal d...,5,0,untuk pertama kali belanja disini. pelyanan sangat bagus. seller ramah fast respon. paling penting l...,Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
4691,active noise cancelling alias suara peredam bisa fungsi. good fitur,5,0,active noise cancelling alias suara peredam bisa fungsi. good fitur,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4692,"manteppp, belum dicoba pas telfonan semoga lancar. makasi banyakk seller",5,0,"manteppp, belum dicoba pas telfonan semoga lancar. makasi banyakk seller",Fake,0.809,4.17,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.391
4693,"packing aman, barang ok juga, suara bagus, semua berfungsi dgn baik. not bad lah buat harga segini. kalo muluk2 beli yg original aja bos.",5,0,"packing aman, barang ok juga, suara bagus, semua berfungsi dgn baik. not bad lah buat harga segini. ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
4694,pengiriman cepat dan seller nya fast respon👍,5,0,pengiriman cepat dan seller nya fast respon👍,Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4695,keren banget sih ini dah kyk original nya smua fungsi nya on ... mantappp,5,0,keren banget sih ini dah kyk original nya smua fungsi nya on ... mantappp,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
4696,pengemasan baik tebal ada free bubble. untuk airpods nya saya rekomendasiin di lapak ini trust.,5,0,pengemasan baik tebal ada free bubble. untuk airpods nya saya rekomendasiin di lapak ini trust.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
4697,"mantab bgt nih barang bener mirip orig, anz nya berfungsi banget, semoga awet lamat terimakasih ya gan",5,0,"mantab bgt nih barang bener mirip orig, anz nya berfungsi banget, semoga awet lamat terimakasih ya g...",Fake,0.806,4.11,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.371
4698,always my gearrrrrrrrrrrrrrrrrrrrrralways my gearrrrrrrrrrrrrrrrrrrrrralways my gearrrrrrrrrrrrrrrrrrrrrr,5,0,always my gearrrrrrrrrrrrrrrrrrrrrralways my gearrrrrrrrrrrrrrrrrrrrrralways my gearrrrrrrrrrrrrrrrr...,Fake,0.95,10.06,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 7}",0.354
4699,makin lama makin mantap keluaran produk skrg. harga murah kualitas banyak fiturr. keren😎,5,0,makin lama makin mantap keluaran produk skrg. harga murah kualitas banyak fiturr. keren😎,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
4700,untuk harga segini cukup bad bluetooth nya pendek jarak nya dll.,3,0,untuk harga segini cukup bad bluetooth nya pendek jarak nya dll.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
4701,"bass sember, kualitas audio masih cempreng. unggul di ancnya aja",3,0,"bass sember, kualitas audio masih cempreng. unggul di ancnya aja",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4702,thanks kka. pods berfungsi dengan sangat baik☺️,5,0,thanks kka. pods berfungsi dengan sangat baik☺️,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4703,bagus berfungsi fiturnoisse canceling peredam,5,0,bagus berfungsi fiturnoisse canceling peredam,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
4704,kualitas bagus. jempolan pokoknya ini mah pods nya,5,0,kualitas bagus. jempolan pokoknya ini mah pods nya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
4705,keren imut suara okay,5,0,keren imut suara okay,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4706,"pas lagi tlp suara kecil, ga bisa dengar cuma didalam ruangan hening baru bisa dengar",2,1,"pas lagi tlp suara kecil, ga bisa dengar cuma didalam ruangan hening baru bisa dengar",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
4707,"pembelian kedua untuk pacar, barangnya mantap!!",5,0,"pembelian kedua untuk pacar, barangnya mantap!!",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
4708,terima kasihh. over all good banget dengan harga segini.,5,0,terima kasihh. over all good banget dengan harga segini.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4709,bagus banget ga ngecewai,5,0,bagus banget ga ngecewai,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4710,beli airpod dapet hadiah kalung,5,0,beli airpod dapet hadiah kalung,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
4711,good qualityy jempolan👍👍👍,5,0,good qualityy jempolan👍👍👍,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 3}",0.0
4712,"sat set sat set nyampe, highly recommend",5,0,"sat set sat set nyampe, highly recommend",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4713,ok juga nih audionya.,5,0,ok juga nih audionya.,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4714,suara bagus baterai tahan,5,0,suara bagus baterai tahan,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4715,"buat harga segini, oke sih ini.",5,0,"buat harga segini, oke sih ini.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
4716,barang sudah sampai dengan aman dan sesuai thanks,5,0,barang sudah sampai dengan aman dan sesuai thanks,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
4717,baterai tahan,5,0,baterai tahan,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4718,anc nyala 8/10 star!,5,0,anc nyala 8/10 star!,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4719,barang berfungsi baik,4,0,barang berfungsi baik,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 3}",0.0
4720,suara bagus,5,0,suara bagus,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4721,suara oke,5,0,suara oke,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4722,mantaaap persis sama kaya ori,5,0,mantaaap persis sama kaya ori,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
4723,manthab pokoknya,5,0,manthab pokoknya,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4724,mirip yg jutaan. mending beli ini aja,5,0,mirip yg jutaan. mending beli ini aja,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4725,okee banget 🙏,5,1,okee banget 🙏,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 3}",0.0
4726,"harga segini, oke bgt",5,0,"harga segini, oke bgt",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
4727,nice product,5,0,nice product,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4728,keren,5,0,keren,Fake,0.95,7.27,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 1}",0.422
4729,anc on reall keren dong,5,0,anc on reall keren dong,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
4730,fitur lengkap,5,0,fitur lengkap,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4731,bagus banget!,5,0,bagus banget!,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4732,all good❤️😘,5,0,all good❤️😘,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4733,ok best,5,0,ok best,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4734,toppp,5,0,toppp,Fake,0.95,7.27,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 1}",0.423
4735,nice,5,0,nice,Fake,0.95,7.24,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 1}",0.415
4736,mantapppp,5,0,mantapppp,Fake,0.95,7.33,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 1}",0.442
4737,terima kasih,5,0,terima kasih,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
4738,👍😁,5,0,👍😁,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 1}",0.0
4739,baguuuuus bangeeeet,5,0,baguuuuus bangeeeet,Fake,0.95,7.19,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 2}",0.397
4740,thanks kka :d,5,0,thanks kka :d,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 3}",0.0
4741,"sudah terima, belum dicoba.",5,0,"sudah terima, belum dicoba.",Fake,0.87,5.4,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.466
4742,kualitas pengerjaan: baik bahan: worit pengiriman cepat barang sesuai pesanan packing rapi mantap worit poll sudah di coba awalnya bisa kemaren2 sekarang tiba2 ga bisa.,5,0,kualitas pengerjaan: baik bahan: worit pengiriman cepat barang sesuai pesanan packing rapi mantap wo...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
4743,"mouse berfungsi dgn baik, semoga awet dan tahan lama",5,1,"mouse berfungsi dgn baik, semoga awet dan tahan lama",Fake,0.811,4.21,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.404
4744,"ok, barangnya udh sampe. berpungsi dgn baik makasih seller🫰🏻",5,0,"ok, barangnya udh sampe. berpungsi dgn baik makasih seller🫰🏻",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4745,"kualitas pengerjaan: bagus aman bahan: bagus,nyaman di gunakan perakitan: bagus",5,0,"kualitas pengerjaan: bagus aman bahan: bagus,nyaman di gunakan perakitan: bagus",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4746,"paketnya sudah datang dengan baik koridornya juga baik, dan tidak ada klesetan di barangnya dan barangnya juga berfungsi",5,0,"paketnya sudah datang dengan baik koridornya juga baik, dan tidak ada klesetan di barangnya dan bara...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
4747,bagus dan brfungsi buat proyektor hrga lebih murah drpda beli remot proyektor,5,0,bagus dan brfungsi buat proyektor hrga lebih murah drpda beli remot proyektor,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
4748,"kualitas pengerjaan: bagus bahan: enteng bagus saat dipasang langsung berfungsi dengan baik, semoga awett.. pengiriman cepat, order sore besok sore udah sampai.",5,0,"kualitas pengerjaan: bagus bahan: enteng bagus saat dipasang langsung berfungsi dengan baik, semoga ...",Fake,0.81,4.21,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.403
4749,barang tidak sesuai deskripsi produk! pesan mouse jt-001. yg datang yp-01 (merk you pin).,3,0,barang tidak sesuai deskripsi produk! pesan mouse jt-001. yg datang yp-01 (merk you pin).,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
4750,"mousenya keren. cakep buat dipake di rumah, irit, karena gak perlu battery. packingnya jg tebel banget. keren seller nya. barang aman sampai diterima.",5,0,"mousenya keren. cakep buat dipake di rumah, irit, karena gak perlu battery. packingnya jg tebel bang...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 23}",0.0
4751,kualitas pengerjaan: sangat bagus sekali buat di laptop bahan: mudah di pegang,5,0,kualitas pengerjaan: sangat bagus sekali buat di laptop bahan: mudah di pegang,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
4752,packing nya sangat rapih sehingga produk nya tidak ada yang lecet dan pengiriman tidak terlalu lama,5,0,packing nya sangat rapih sehingga produk nya tidak ada yang lecet dan pengiriman tidak terlalu lama,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
4753,"produknya tiba sesuai foto, produknya sesuai dengan deskripsinya, pengirimannya cepat, packingnya juga rapih. produknya aman.",5,0,"produknya tiba sesuai foto, produknya sesuai dengan deskripsinya, pengirimannya cepat, packingnya ju...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
4754,"kualitas barang sesuai harga, sudah di tes berfungsi dengan baik.",5,0,"kualitas barang sesuai harga, sudah di tes berfungsi dengan baik.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4755,sudah sampai bagus sesuai deskripsi pengiriman cepat semoga berfungsi dengan baik dan awet,5,0,sudah sampai bagus sesuai deskripsi pengiriman cepat semoga berfungsi dengan baik dan awet,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
4756,sesuai pesanan langsung dicoba maknyos bagus lah buat kerja harian,5,0,sesuai pesanan langsung dicoba maknyos bagus lah buat kerja harian,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4757,"barang tdk sesuai dgn deskripsi saya, tdk bermerk dan tidak cocok dgn stb matrix",1,0,"barang tdk sesuai dgn deskripsi saya, tdk bermerk dan tidak cocok dgn stb matrix",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
4758,kualitas pengerjaan: ok bahan: yes ok bngt perakitan: joss top markotpp astaga ni harga murce bngt. tp mantap/ deh smoga aweet.,5,0,kualitas pengerjaan: ok bahan: yes ok bngt perakitan: joss top markotpp astaga ni harga murce bngt. ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
4759,barangnya datang tepat waktu dan kualitas nya bagus sekali,5,0,barangnya datang tepat waktu dan kualitas nya bagus sekali,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4760,"paket pesanan sdh sampai, alhamdulillah berfungsi baik mosenya mksh",5,0,"paket pesanan sdh sampai, alhamdulillah berfungsi baik mosenya mksh",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4761,"sesuai orderan,, blum di tes semoga berjalan dengan baik 🙂",5,0,"sesuai orderan,, blum di tes semoga berjalan dengan baik 🙂",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4762,"mousenya bagus, nyaman dipakai, responsif, dan gak terlalu sensitif, baguslah",5,0,"mousenya bagus, nyaman dipakai, responsif, dan gak terlalu sensitif, baguslah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
4763,kualitas pengerjaan: ceoat dan bagus,5,0,kualitas pengerjaan: ceoat dan bagus,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
4764,kualitas pengerjaan: baik bahan: kabel terlalu pendek perakitan: baik,5,0,kualitas pengerjaan: baik bahan: kabel terlalu pendek perakitan: baik,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4765,"berfungsi dengan baik, cocok buat laptop atau pc all in one, tapibkalau pc komputer biasa(@kabel kurang panjang",5,0,"berfungsi dengan baik, cocok buat laptop atau pc all in one, tapibkalau pc komputer biasa(@kabel kur...",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
4766,"bagus, dengan harga segitu dan pemakaian normal (bukan buat coding atau editing) sih bagus",5,0,"bagus, dengan harga segitu dan pemakaian normal (bukan buat coding atau editing) sih bagus",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
4767,cpt bahan: mouse nya kecil perakitan: tinggal di colok,4,0,cpt bahan: mouse nya kecil perakitan: tinggal di colok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
4768,kualitas pengerjaan: bagus bahan: halus perakitan: rapi,5,0,kualitas pengerjaan: bagus bahan: halus perakitan: rapi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4769,"bagus dan berfungsi semua , model menarik",5,0,"bagus dan berfungsi semua , model menarik",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
4770,kualitas pengerjaan: bagus bahan: bagus perakitan: bagus,5,0,kualitas pengerjaan: bagus bahan: bagus perakitan: bagus,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
