id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
1051,barang sesuai pesanan dan deskripsi. terimakasih ya,5,0,barang sesuai pesanan dan deskripsi. terimakasih ya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1052,"packing aman, wanginya terlalu strong buat saya",5,0,"packing aman, wanginya terlalu strong buat saya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1053,"packing kardus dan bubble warp,respon cepat,namun aromanya kurang sesuai harapan",4,0,"packing kardus dan bubble warp,respon cepat,namun aromanya kurang sesuai harapan",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1054,bagus bagus bagus bagus bagus baguebbahusb,5,0,bagus bagus bagus bagus bagus baguebbahusb,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1055,"kualitas produk: bagus sesuai deskripsi wanginya sesuai deskripsi, beneran 100ml ga dikurangi, longetivity emang ga selama itu wajar lah edp yang masih terjangkau, cocok...",5,0,"kualitas produk: bagus sesuai deskripsi wanginya sesuai deskripsi, beneran 100ml ga dikurangi, longe...",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
1056,"aman lah, bagus botol juga gaada baret/pecah, tp ga sesuai ekspektasi di live diterangkan aromanya ada manis manisnya tp ternyata aromanya fresh bgt, gpp lah",4,0,"aman lah, bagus botol juga gaada baret/pecah, tp ga sesuai ekspektasi di live diterangkan aromanya a...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
1057,"kualitas produk: bagus pengiriman cepat, packing rapi, toko amanah, wangi banget dan kurir ramah",5,0,"kualitas produk: bagus pengiriman cepat, packing rapi, toko amanah, wangi banget dan kurir ramah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
1058,"gampang pakai botol gak berat, bau wangi",5,0,"gampang pakai botol gak berat, bau wangi",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1059,"barang nya dah saya terima,, kemasan utuh , packing rapih,, seller nya fast respon, pengiriman nya cepat, wangi enak bnget ,,mantap",5,0,"barang nya dah saya terima,, kemasan utuh , packing rapih,, seller nya fast respon, pengiriman nya c...",Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
1060,fast respon .....seller rmh ....produk amn .....pki bbble wrap ....wngi sger ....trmksh .....,5,0,fast respon .....seller rmh ....produk amn .....pki bbble wrap ....wngi sger ....trmksh .....,Fake,0.95,8.09,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 1, 'word_count': 13}",0.53
1061,pengiriman barang cepat pengemasan produk baik keseluruhan okke entah orderan yg keberapa kali . puas bnget barang nya bagus harga murah aku orderin lagi sama tmn2,5,0,pengiriman barang cepat pengemasan produk baik keseluruhan okke entah orderan yg keberapa kali . pua...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
1062,barang sesuai wanginya suka sangat recommended lah,5,0,barang sesuai wanginya suka sangat recommended lah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1063,"barang sdh sampai, ada sedikit kerusakan di bagian tutup nya pecah,, tpi gpp",5,0,"barang sdh sampai, ada sedikit kerusakan di bagian tutup nya pecah,, tpi gpp",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1064,kualitas produk: wanginya enak banget seharian ditanya pake parfum apa,5,0,kualitas produk: wanginya enak banget seharian ditanya pake parfum apa,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1065,"harga murah, pengiriman cepat, penjual responsif, top daah",5,1,"harga murah, pengiriman cepat, penjual responsif, top daah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1066,"pengiriman cepat, barang sesuai pesanan, kondisi produk aman, cukup puas dgn produknya, sekian terimakasih 🙏🙇✨",4,0,"pengiriman cepat, barang sesuai pesanan, kondisi produk aman, cukup puas dgn produknya, sekian terim...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
1067,pesanan tiba secara cepat. parfum wangi dan awet. dikemas dengan aman.pastilah..karna dilayani oleh tokopedia. thanks seller.thanks toped. sehat selalu abang kurir.,5,1,pesanan tiba secara cepat. parfum wangi dan awet. dikemas dengan aman.pastilah..karna dilayani oleh ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
1068,"wangi nya pas, cocok, ga terlalu nyengat, mantap pokonya",5,0,"wangi nya pas, cocok, ga terlalu nyengat, mantap pokonya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1069,"baru nyoba, semoga bisa awet wangi nya dan bikin cewek cewek mendekat. jadi banyak cewek deh",5,0,"baru nyoba, semoga bisa awet wangi nya dan bikin cewek cewek mendekat. jadi banyak cewek deh",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
1070,kualitas produk: sangat bagus dan kalem cocok buat undangan,5,0,kualitas produk: sangat bagus dan kalem cocok buat undangan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1071,pengiriman cepet tambah parfum nya bau nya enak,5,0,pengiriman cepet tambah parfum nya bau nya enak,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1072,"memang jaminan kualitas dan mutu. evangeline dan tokopedia tau cara memanjakan customer. udah dapet diskon gede, gratis ongkir, eh cepat sampai pula dan packingnya aman....",5,0,memang jaminan kualitas dan mutu. evangeline dan tokopedia tau cara memanjakan customer. udah dapet ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
1073,kualitas produk: sangat bagus.. wanginya enak,5,0,kualitas produk: sangat bagus.. wanginya enak,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1074,"kualitas produk: mantap packingnya safe, barang sesuai pesenan,semoga cocok dan bisa bila lagi disini,,all in top👍",5,0,"kualitas produk: mantap packingnya safe, barang sesuai pesenan,semoga cocok dan bisa bila lagi disin...",Fake,0.809,4.17,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.391
1075,wanginya enak yg vanila braee kalo yg sensual ini kaya belgio rasanya. pokoknya enak vanila,5,0,wanginya enak yg vanila braee kalo yg sensual ini kaya belgio rasanya. pokoknya enak vanila,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
1076,alhamdulillah aman barang nya wangi en semoga cocok en bisa beli lg,4,0,alhamdulillah aman barang nya wangi en semoga cocok en bisa beli lg,Fake,0.8,4.0,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.335
1077,"kualitas produk: bagus dan ok barang sudah diterima dg baik,di bungkus dg rapi,di lapisi dg karton lagi, wanginya saya suka",5,0,"kualitas produk: bagus dan ok barang sudah diterima dg baik,di bungkus dg rapi,di lapisi dg karton l...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
1078,"👍sesui pesanan, wanginya kalem cocok untuk acara pengajian wanginya juga lumayan tahan lama dan harga nya termasuk sangat murah tapi berkualitas 👍👍👌⭐⭐⭐⭐⭐",5,0,"👍sesui pesanan, wanginya kalem cocok untuk acara pengajian wanginya juga lumayan tahan lama dan harg...",Fake,0.905,6.11,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 1, 'word_count': 22}",0.37
1079,wanginya suka bgt... kemasan juga ok.. diterima dgn aman,5,0,wanginya suka bgt... kemasan juga ok.. diterima dgn aman,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1080,kualitas produk: sesuai dengan yg di iklan aroma enak.,5,0,kualitas produk: sesuai dengan yg di iklan aroma enak.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1081,enak parah... udh pasti terjangkau... parfum ini sangat rekomen bgt....,5,0,enak parah... udh pasti terjangkau... parfum ini sangat rekomen bgt....,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1082,barang yang dikirim sesuai dengan pesanan barang sampai dengan aman kualitas oke,5,0,barang yang dikirim sesuai dengan pesanan barang sampai dengan aman kualitas oke,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1083,paket sudah datang sesuai pesanan bahan bagus wangi lumayan,5,0,paket sudah datang sesuai pesanan bahan bagus wangi lumayan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1084,"aroma wanginya mantap, cocok dipakai pria dan dapat bergaya maskulin.",4,0,"aroma wanginya mantap, cocok dipakai pria dan dapat bergaya maskulin.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1085,"wangi banget, tahan lama, pokoknga rekomen banget deh, cobain gais",5,1,"wangi banget, tahan lama, pokoknga rekomen banget deh, cobain gais",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1086,"barang sesuai pesanan,, pengiriman lebih cepat,, semoga berkah",5,0,"barang sesuai pesanan,, pengiriman lebih cepat,, semoga berkah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1087,kualitas produk: bagus... wanginya sensual bgt,5,0,kualitas produk: bagus... wanginya sensual bgt,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
1088,pengiriman nya cepat setelah di coba wanginya tahan lama makasih kk,5,0,pengiriman nya cepat setelah di coba wanginya tahan lama makasih kk,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1089,"wanginya gal awet, 1 jam dah g wangi. kayaknya bisa sih dicampur tanah kuburan dikit🗿",4,0,"wanginya gal awet, 1 jam dah g wangi. kayaknya bisa sih dicampur tanah kuburan dikit🗿",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
1090,saran kalau bisa botolnya di balut plastik bubble wrap juga supaya ketika kena benturan tidak pecah langsung minimal ada pelindung setelah kasihan customer lain yg dari l...,2,0,saran kalau bisa botolnya di balut plastik bubble wrap juga supaya ketika kena benturan tidak pecah ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 27}",0.0
1091,wanginya mantap lumayan tahan lama yang biru cocok di lagi hari,5,0,wanginya mantap lumayan tahan lama yang biru cocok di lagi hari,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
1092,barang terima allmdulilah pengiriman cepat terima kasih,5,0,barang terima allmdulilah pengiriman cepat terima kasih,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1093,"wangi membuat tahan lama, dan makin pd",5,0,"wangi membuat tahan lama, dan makin pd",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1094,"botol botolnya, kecewa untuk pengirimannya padahal untuk varian yg ini enak wanginya",1,0,"botol botolnya, kecewa untuk pengirimannya padahal untuk varian yg ini enak wanginya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1095,paket udh sampai sesuai dgn iklan wanginya mantap citrusi mudah2xan awet wanginya makasi seller sehat2x abang kurirnya,5,0,paket udh sampai sesuai dgn iklan wanginya mantap citrusi mudah2xan awet wanginya makasi seller seha...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
1096,barang udah sampai.dan aroma farpumnya sip dah...,5,0,barang udah sampai.dan aroma farpumnya sip dah...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
1097,"sesuka itu sama wangi nya yg soft ,",5,0,"sesuka itu sama wangi nya yg soft ,",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
1098,pengiriman cepat juga pesanan sesuai,5,0,pengiriman cepat juga pesanan sesuai,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
1099,paket sudah diterima dengan baik dan rapi. terima pesanan coklat,5,0,paket sudah diterima dengan baik dan rapi. terima pesanan coklat,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1100,kualitas produk: buaguss👍🏻,5,0,kualitas produk: buaguss👍🏻,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 3}",0.0
1101,barang sampai dengan selamat wangi sangat enak next order lagi,5,1,barang sampai dengan selamat wangi sangat enak next order lagi,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1102,"kualitas produk: bagus dan wangi, saya suka. untuk pengiriman agak disayangkan, botol nya hampir pecah dan waktu unboxing hampir melukai tangan",4,0,"kualitas produk: bagus dan wangi, saya suka. untuk pengiriman agak disayangkan, botol nya hampir pec...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
1103,"barng sesuai pesanan dan aromanya sangat enak banget banget halus lembut,dan yang pasti respon reseller cepet tanggap dan pengiriman sangat cepat di luar prediksi",5,0,"barng sesuai pesanan dan aromanya sangat enak banget banget halus lembut,dan yang pasti respon resel...",Fake,0.751,3.02,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.339
1104,"untuk packing rapi aman gak pecah, untuk ketahanan belom tau brpa jam smoga aj awet dan tahan lama,wanginya pas strong dan kalem jd enak kalo awet dan tahan lama next pes...",4,0,"untuk packing rapi aman gak pecah, untuk ketahanan belom tau brpa jam smoga aj awet dan tahan lama,w...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 31}",0.0
1105,"nyoba beli 2 parfum sekaligus ternyata yang satu kondisinya pecah setelah di kirim ketika terima paket wangi nya sudah keluar dr kardus sebelum di unboxing, untuk wangi n...",5,0,nyoba beli 2 parfum sekaligus ternyata yang satu kondisinya pecah setelah di kirim ketika terima pak...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
1106,"penjual responsif & komunikatif. pengiriman sesuai jadwal & aman. kemasan super aman - bubblewrap super tebal. produk sesuai, bagus!.",5,0,penjual responsif & komunikatif. pengiriman sesuai jadwal & aman. kemasan super aman - bubblewrap su...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
1107,"wangi, dan tahan lama, packaging nya juga aman safety dan tidak ada bocor",4,0,"wangi, dan tahan lama, packaging nya juga aman safety dan tidak ada bocor",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1108,wangi enak.. harganya terjangkau untuk 100 ml.. ga nyesel jadi belinya.. next mau beli lagi kalo ud habis,5,0,wangi enak.. harganya terjangkau untuk 100 ml.. ga nyesel jadi belinya.. next mau beli lagi kalo ud ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 18}",0.0
1109,"paket diterima dengan aman pakai bubble warp, seller responsif, recommended! fast delivery. thx",5,0,"paket diterima dengan aman pakai bubble warp, seller responsif, recommended! fast delivery. thx",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
1110,"wanginya mistis, kali ini nyoba wangi dari varian yg berbeda dari yg sdh punya. cocok dipake dlm keseharian atau buat acara² tertentu juga bisa.",5,0,"wanginya mistis, kali ini nyoba wangi dari varian yg berbeda dari yg sdh punya. cocok dipake dlm kes...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
1111,"puas segala galanya, response seller dan pengiriman gercep, packing amat rapi & aman sampai tujuan. wangi parfumnya bikin ketagihan tuk menciumnya",5,0,"puas segala galanya, response seller dan pengiriman gercep, packing amat rapi & aman sampai tujuan. ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
1112,respon penjual sat set. packing aman & raoi. disertai bubble wrap. pengiriman standar. kualitas barang oke meskipun tetep lebih suka varian yang black series dan code...,5,1,respon penjual sat set. packing aman & raoi. disertai bubble wrap. pengiriman standar. kualitas bara...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
1113,packing rapi sehingga barang terkirim tidak rusak memang tokopedia selalu memberi pelayanan lebih buat pelanggannya,5,0,packing rapi sehingga barang terkirim tidak rusak memang tokopedia selalu memberi pelayanan lebih bu...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
1114,"paket sesuai ,tiba cepat ,tidak perlu takut pecah ,karena peking aman wangi enak ,yang suka kondangan atu berpergian parfum ini cocok bisa juga buat sklh .jang ragu lagi...",5,0,"paket sesuai ,tiba cepat ,tidak perlu takut pecah ,karena peking aman wangi enak ,yang suka kondanga...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
1115,"botol nya kelihatan premium, bau nya enak, berani dan lembut",5,0,"botol nya kelihatan premium, bau nya enak, berani dan lembut",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1116,respon seller cepat. proses pengiriman super sat set. packing sangat aman...yg botol kaca dobel buble wrap. oke banget nih toko. thumbs up.,5,0,respon seller cepat. proses pengiriman super sat set. packing sangat aman...yg botol kaca dobel bubl...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.0
1117,"sayangnya dibungkus dengan kardus/kotak parfumenya braven, ternyata hanya dengan plastik+bublee. selain itu masih ok",4,0,"sayangnya dibungkus dengan kardus/kotak parfumenya braven, ternyata hanya dengan plastik+bublee. sel...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
1118,1. seller fast respon 2. cepat pengiriman 3. paking aman 4 barang komplit tanpa cacat terima kasih,5,0,1. seller fast respon 2. cepat pengiriman 3. paking aman 4 barang komplit tanpa cacat terima kasih,Real,0.85,1.5,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
1119,"semprotan awal, kuat wangi oud nya, beberapa menit kemudian mulai manis. kulit tiap org beda2, tp dikulit saya ketahanan nya gak lama, untuk edp hanya bertahan di 1 jam a...",5,0,"semprotan awal, kuat wangi oud nya, beberapa menit kemudian mulai manis. kulit tiap org beda2, tp di...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
1120,"kemasan rapih anti pecah, botol cantik, wangi harum. vendor ok",5,0,"kemasan rapih anti pecah, botol cantik, wangi harum. vendor ok",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
1121,"kedua paling enak menurut pribadi saya, setelah barber. dan tetap favorit saya adalah braven oud wood. 😁👍",5,1,"kedua paling enak menurut pribadi saya, setelah barber. dan tetap favorit saya adalah braven oud woo...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
1122,baik saja belum cukup jika ada yang lebih baik,5,0,baik saja belum cukup jika ada yang lebih baik,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
1123,"wanginya khas,enak,tahan lama",5,0,"wanginya khas,enak,tahan lama",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 3}",0.0
1124,"barang sesuai pesanan, respon penjual sangat baik, dan pengiriman sangat cepat, paking juga sangat aman..",5,0,"barang sesuai pesanan, respon penjual sangat baik, dan pengiriman sangat cepat, paking juga sangat a...",Fake,0.768,3.36,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.452
1125,"kualitas bagus sesuai dengan saran si ade ade an itu, worth buat harga segini, sedikit saran packgacing nya ditebelin dikit tp udh bagus kok mantappp",5,0,"kualitas bagus sesuai dengan saran si ade ade an itu, worth buat harga segini, sedikit saran packgac...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
1126,"packaging nya rapih dan rapet banget jadi barangnya aman sampai di rumah. aseli keren dah sellernya kualitas produk: udah nggak usah diragukan, makanya langsung beli bot...",5,0,packaging nya rapih dan rapet banget jadi barangnya aman sampai di rumah. aseli keren dah sellernya ...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
1127,"barang kualitas ok, sesuai deskripsi, spray normal, packing super aman. semoga wangi nya tahan lama. thnks.",5,0,"barang kualitas ok, sesuai deskripsi, spray normal, packing super aman. semoga wangi nya tahan lama....",Fake,0.771,3.42,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.473
1128,"packingan aman , rapi en wrap tebal. aroma khas, elegan dan tahan lama. seller ramah en gercep. tq seller",5,0,"packingan aman , rapi en wrap tebal. aroma khas, elegan dan tahan lama. seller ramah en gercep. tq s...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
1129,🙏proses pesanan cepat respon penjualnya top packaging rapi 👍👍👍 mbake tarengkiu👍👍👍,5,0,🙏proses pesanan cepat respon penjualnya top packaging rapi 👍👍👍 mbake tarengkiu👍👍👍,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 11}",0.0
1130,"kualitas produk: bagus wangi, pembungkusan kuat dan kualitas baik alhamdulillah sesuai pesanan",5,0,"kualitas produk: bagus wangi, pembungkusan kuat dan kualitas baik alhamdulillah sesuai pesanan",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1131,"cair, cocok untuk daily, siang malam masih masuk, wangi gak harus mahal",5,0,"cair, cocok untuk daily, siang malam masih masuk, wangi gak harus mahal",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
1132,"barber wanginya enak cuy, mirip² parfum bulgary aqua, tp lebih bold, wanginya fresh, musky, woody, maskulin, ketahanan lumayan lama, walau sdh dibasuh air wudhu tetep nem...",5,1,"barber wanginya enak cuy, mirip² parfum bulgary aqua, tp lebih bold, wanginya fresh, musky, woody, m...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
1133,"parfumnya wangi banget. wangi buat cowo tapi bukan yang sangat strong, seger ga bikin pusing sama sekali. wanginya cukup tahan lama, packing aman pengiriman cepat. parf...",5,0,"parfumnya wangi banget. wangi buat cowo tapi bukan yang sangat strong, seger ga bikin pusing sama se...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 26}",0.0
1134,"gue kira botolnya bakal pecah karna pengiriman jauh, ternyata aman mantap, untuk wangi cuma 2 jam doang tpi wajar parfum under 50k dan wort it dapet 100ml😈😈 gue kasih b...",5,0,"gue kira botolnya bakal pecah karna pengiriman jauh, ternyata aman mantap, untuk wangi cuma 2 jam do...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 30}",0.0
1135,"enak banget wanginya, agak kalem, gak nyesel deh beli disini, apalagi isi 100ml harganya murah banget",5,0,"enak banget wanginya, agak kalem, gak nyesel deh beli disini, apalagi isi 100ml harganya murah bange...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
